Freq,Range,Doppler,Polarize,Ampltude,Ampltude_before_proc,Antena_channel,Noise
7.500,375,-2.344,90,54,7,11,53.438
7.500,380,-5.469,90,54,7,15,53.438
7.500,385,-5.469,90,60,8,15,53.438
7.500,390,5.469,90,54,7,7,53.438
7.500,395,5.469,90,54,7,7,53.438
7.500,400,-5.469,90,54,7,15,53.438
7.500,405,3.906,90,54,7,5,53.438
7.500,410,5.469,90,54,7,7,53.438
7.500,415,2.344,90,54,7,3,53.438
7.500,420,0.781,90,54,7,1,53.438
7.500,425,5.469,90,54,7,7,53.438
7.500,430,2.344,90,54,7,3,53.438
7.500,435,5.469,90,54,7,7,53.438
7.500,440,-0.781,90,54,7,9,53.438
7.500,445,5.469,90,60,8,7,53.438
7.500,450,5.469,90,54,7,7,53.438
7.500,455,-5.469,90,54,7,15,53.438
7.500,465,-3.906,90,54,7,13,53.438
7.500,470,-0.781,90,54,7,9,53.438
7.500,475,0.781,90,54,7,1,53.438
7.500,480,5.469,90,54,7,7,53.438
7.500,485,-0.781,90,60,8,9,53.438
7.500,490,2.344,90,54,7,3,53.438
7.500,495,-5.469,90,54,7,15,53.438
7.500,500,-2.344,90,54,7,11,53.438
7.500,505,-5.469,90,54,7,15,53.438
7.500,510,5.469,90,54,7,7,53.438
7.500,515,-5.469,90,54,7,15,53.438
7.500,520,-3.906,90,54,7,13,53.438
7.500,525,-3.906,90,54,7,13,53.438
7.500,530,-2.344,90,54,7,11,53.438
7.500,535,-0.781,90,54,7,9,53.438
7.500,540,-0.781,90,54,7,9,53.438
7.500,545,-2.344,90,54,7,11,53.438
7.500,550,5.469,90,60,8,7,53.438
7.500,555,-2.344,90,54,7,11,53.438
7.500,560,3.906,90,54,7,5,53.438
7.500,565,-5.469,90,54,7,15,53.438
7.500,575,5.469,90,54,7,7,53.438
7.500,580,5.469,90,54,7,7,53.438
7.500,585,-5.469,90,60,8,15,53.438
7.500,590,3.906,90,54,7,5,53.438
7.500,595,2.344,90,54,7,3,53.438
7.500,600,5.469,90,54,7,7,53.438
7.500,605,2.344,90,54,7,3,53.438
7.500,610,2.344,90,54,7,3,53.438
7.500,620,0.781,90,60,8,1,53.438
7.500,625,-0.781,90,72,10,9,53.438
7.500,630,0.781,90,66,9,1,53.438
7.500,635,-0.781,-90,78,11,8,53.438
7.500,640,2.344,90,54,7,3,53.438
7.500,645,2.344,90,54,7,3,53.438
7.500,650,0.781,90,54,7,1,53.438
7.500,655,-5.469,90,54,7,15,53.438
7.500,660,5.469,90,54,7,7,53.438
7.500,665,0.781,90,54,7,1,53.438
7.500,670,3.906,90,54,7,5,53.438
7.500,675,5.469,90,60,8,7,53.438
7.500,680,-2.344,90,54,7,11,53.438
7.500,685,-5.469,90,54,7,15,53.438
7.500,690,2.344,90,54,7,3,53.438
7.500,695,2.344,90,54,7,3,53.438
7.600,65,3.906,90,54,7,5,52.734
7.600,70,-5.469,90,54,7,15,52.734
7.600,75,-5.469,90,54,7,15,52.734
7.600,80,5.469,90,54,7,7,52.734
7.600,85,-5.469,90,54,7,15,52.734
7.600,90,0.781,90,54,7,1,52.734
7.600,95,5.469,90,54,7,7,52.734
7.600,105,2.344,90,60,8,3,52.734
7.600,110,-0.781,90,54,7,9,52.734
7.600,115,-5.469,90,54,7,15,52.734
7.600,120,-0.781,90,54,7,9,52.734
7.600,125,-0.781,90,54,7,9,52.734
7.600,130,-2.344,90,54,7,11,52.734
7.600,135,-5.469,90,54,7,15,52.734
7.600,140,5.469,90,54,7,7,52.734
7.600,145,-3.906,90,54,7,13,52.734
7.600,150,-2.344,90,54,7,11,52.734
7.600,155,-2.344,90,54,7,11,52.734
7.600,160,-5.469,90,54,7,15,52.734
7.600,170,5.469,90,54,7,7,52.734
7.600,175,-3.906,90,54,7,13,52.734
7.600,180,-5.469,90,54,7,15,52.734
7.600,185,5.469,90,54,7,7,52.734
7.600,190,2.344,90,54,7,3,52.734
7.600,195,-5.469,90,54,7,15,52.734
7.600,200,-2.344,90,54,7,11,52.734
7.600,205,-5.469,90,54,7,15,52.734
7.600,215,0.781,90,54,7,1,52.734
7.600,220,-3.906,90,54,7,13,52.734
7.600,225,-2.344,90,54,7,11,52.734
7.600,230,-5.469,90,54,7,15,52.734
7.600,235,-0.781,90,54,7,9,52.734
7.600,240,-0.781,90,54,7,9,52.734
7.600,245,-2.344,90,54,7,11,52.734
7.600,250,-5.469,90,54,7,15,52.734
7.600,255,2.344,90,54,7,3,52.734
7.600,260,-5.469,90,54,7,15,52.734
7.600,265,-0.781,90,54,7,9,52.734
7.600,270,0.781,90,60,8,1,52.734
7.600,275,-5.469,90,54,7,15,52.734
7.600,285,-5.469,90,54,7,15,52.734
7.600,290,5.469,90,54,7,7,52.734
7.600,295,-5.469,90,60,8,15,52.734
7.600,300,-5.469,90,54,7,15,52.734
7.600,315,5.469,90,54,7,7,52.734
7.600,320,2.344,90,54,7,3,52.734
7.600,325,-0.781,90,54,7,9,52.734
7.600,360,5.469,90,54,7,7,52.734
7.600,365,-2.344,90,54,7,11,52.734
7.600,370,-0.781,90,54,7,9,52.734
7.600,375,-0.781,90,54,7,9,52.734
7.600,380,-5.469,90,54,7,15,52.734
7.600,385,5.469,90,60,8,7,52.734
7.600,390,-5.469,90,54,7,15,52.734
7.600,395,-2.344,90,54,7,11,52.734
7.600,400,2.344,90,54,7,3,52.734
7.600,405,-2.344,90,54,7,11,52.734
7.600,415,-0.781,90,54,7,9,52.734
7.600,420,-2.344,90,54,7,11,52.734
7.600,425,5.469,90,54,7,7,52.734
7.600,430,-2.344,90,54,7,11,52.734
7.600,435,-2.344,90,54,7,11,52.734
7.600,440,-5.469,90,54,7,15,52.734
7.600,445,3.906,90,54,7,5,52.734
7.600,450,2.344,90,54,7,3,52.734
7.600,455,5.469,90,54,7,7,52.734
7.600,460,2.344,90,54,7,3,52.734
7.600,465,-0.781,90,54,7,9,52.734
7.600,470,5.469,90,54,7,7,52.734
7.600,475,5.469,90,54,7,7,52.734
7.600,480,-5.469,90,60,8,15,52.734
7.600,485,0.781,90,54,7,1,52.734
7.600,495,2.344,90,54,7,3,52.734
7.600,500,-0.781,90,54,7,9,52.734
7.600,505,-0.781,90,54,7,9,52.734
7.600,515,-0.781,90,54,7,9,52.734
7.600,520,-2.344,90,54,7,11,52.734
7.600,530,2.344,90,54,7,3,52.734
7.600,535,-0.781,90,54,7,9,52.734
7.600,540,-2.344,90,54,7,11,52.734
7.600,545,5.469,90,54,7,7,52.734
7.600,550,-5.469,90,54,7,15,52.734
7.600,555,5.469,90,60,8,7,52.734
7.600,560,-2.344,90,54,7,11,52.734
7.600,565,-5.469,90,54,7,15,52.734
7.600,570,-0.781,90,54,7,9,52.734
7.600,575,5.469,90,54,7,7,52.734
7.600,580,-0.781,90,54,7,9,52.734
7.600,585,0.781,90,54,7,1,52.734
7.600,590,-5.469,90,54,7,15,52.734
7.600,595,5.469,90,54,7,7,52.734
7.600,600,-2.344,90,54,7,11,52.734
7.600,605,-5.469,90,54,7,15,52.734
7.600,610,-0.781,90,54,7,9,52.734
7.600,615,5.469,90,60,8,7,52.734
7.600,620,-0.781,90,60,8,9,52.734
7.600,625,-0.781,90,72,10,9,52.734
7.600,630,-0.781,90,72,10,9,52.734
7.600,635,-0.781,-90,78,11,8,52.734
7.600,640,-2.344,90,54,7,11,52.734
7.600,645,-5.469,90,54,7,15,52.734
7.600,650,-2.344,90,54,7,11,52.734
7.600,655,5.469,90,54,7,7,52.734
7.600,660,-2.344,90,60,8,11,52.734
7.600,665,-3.906,90,54,7,13,52.734
7.600,675,5.469,90,54,7,7,52.734
7.600,680,-5.469,90,54,7,15,52.734
7.600,685,3.906,90,54,7,5,52.734
7.600,695,-5.469,90,54,7,15,52.734
7.700,60,-5.469,90,54,7,15,52.500
7.700,65,-2.344,90,54,7,11,52.500
7.700,70,2.344,90,54,7,3,52.500
7.700,75,-0.781,90,54,7,9,52.500
7.700,80,3.906,90,54,7,5,52.500
7.700,85,-5.469,90,54,7,15,52.500
7.700,90,-2.344,90,54,7,11,52.500
7.700,95,-2.344,90,54,7,11,52.500
7.700,105,-3.906,90,54,7,13,52.500
7.700,110,-2.344,90,54,7,11,52.500
7.700,120,-0.781,90,54,7,9,52.500
7.700,125,-3.906,90,54,7,13,52.500
7.700,135,3.906,90,54,7,5,52.500
7.700,140,-2.344,90,54,7,11,52.500
7.700,145,0.781,90,54,7,1,52.500
7.700,150,5.469,90,54,7,7,52.500
7.700,155,-0.781,90,54,7,9,52.500
7.700,160,0.781,90,54,7,1,52.500
7.700,165,5.469,90,54,7,7,52.500
7.700,175,-2.344,90,54,7,11,52.500
7.700,180,-3.906,90,54,7,13,52.500
7.700,185,-5.469,90,54,7,15,52.500
7.700,190,-3.906,90,54,7,13,52.500
7.700,195,-5.469,90,54,7,15,52.500
7.700,200,0.781,90,54,7,1,52.500
7.700,205,0.781,90,54,7,1,52.500
7.700,210,2.344,90,54,7,3,52.500
7.700,215,5.469,90,54,7,7,52.500
7.700,225,2.344,90,54,7,3,52.500
7.700,230,-5.469,90,54,7,15,52.500
7.700,235,-2.344,90,54,7,11,52.500
7.700,240,-3.906,90,54,7,13,52.500
7.700,245,2.344,90,54,7,3,52.500
7.700,260,-5.469,90,54,7,15,52.500
7.700,265,2.344,90,54,7,3,52.500
7.700,275,5.469,90,54,7,7,52.500
7.700,280,-2.344,90,54,7,11,52.500
7.700,285,-0.781,90,54,7,9,52.500
7.700,290,5.469,90,60,8,7,52.500
7.700,295,2.344,90,54,7,3,52.500
7.700,300,5.469,90,54,7,7,52.500
7.700,305,5.469,90,54,7,7,52.500
7.700,310,5.469,90,54,7,7,52.500
7.700,315,-2.344,90,54,7,11,52.500
7.700,320,-0.781,90,54,7,9,52.500
7.700,325,5.469,90,54,7,7,52.500
7.700,340,0.781,-90,54,7,0,52.500
7.700,360,-2.344,90,54,7,11,52.500
7.700,365,-5.469,90,60,8,15,52.500
7.700,375,-5.469,90,54,7,15,52.500
7.700,380,-5.469,90,54,7,15,52.500
7.700,385,2.344,90,54,7,3,52.500
7.700,390,-2.344,90,60,8,11,52.500
7.700,395,-5.469,90,54,7,15,52.500
7.700,400,5.469,90,54,7,7,52.500
7.700,405,5.469,90,54,7,7,52.500
7.700,415,-5.469,90,54,7,15,52.500
7.700,420,-0.781,90,54,7,9,52.500
7.700,425,-0.781,90,54,7,9,52.500
7.700,430,0.781,90,54,7,1,52.500
7.700,435,5.469,90,54,7,7,52.500
7.700,440,5.469,90,54,7,7,52.500
7.700,445,-5.469,90,54,7,15,52.500
7.700,450,5.469,90,54,7,7,52.500
7.700,455,-3.906,90,54,7,13,52.500
7.700,460,-5.469,90,54,7,15,52.500
7.700,465,3.906,90,54,7,5,52.500
7.700,475,0.781,90,54,7,1,52.500
7.700,485,-2.344,90,54,7,11,52.500
7.700,490,3.906,90,54,7,5,52.500
7.700,500,0.781,90,54,7,1,52.500
7.700,505,5.469,90,54,7,7,52.500
7.700,510,-5.469,90,54,7,15,52.500
7.700,515,-3.906,90,54,7,13,52.500
7.700,520,2.344,90,54,7,3,52.500
7.700,525,-0.781,90,54,7,9,52.500
7.700,530,5.469,90,54,7,7,52.500
7.700,535,-0.781,90,54,7,9,52.500
7.700,540,5.469,90,54,7,7,52.500
7.700,545,-5.469,90,60,8,15,52.500
7.700,555,3.906,90,54,7,5,52.500
7.700,560,-0.781,90,60,8,9,52.500
7.700,565,-0.781,90,54,7,9,52.500
7.700,570,-5.469,90,60,8,15,52.500
7.700,575,-0.781,90,54,7,9,52.500
7.700,580,-0.781,90,54,7,9,52.500
7.700,585,0.781,90,54,7,1,52.500
7.700,590,2.344,90,54,7,3,52.500
7.700,595,5.469,90,60,8,7,52.500
7.700,600,-0.781,90,54,7,9,52.500
7.700,605,-5.469,90,54,7,15,52.500
7.700,610,0.781,90,54,7,1,52.500
7.700,620,0.781,90,60,8,1,52.500
7.700,625,-0.781,90,72,10,9,52.500
7.700,630,-0.781,90,66,9,9,52.500
7.700,635,-0.781,-90,72,10,8,52.500
7.700,640,-0.781,90,54,7,9,52.500
7.700,645,5.469,90,54,7,7,52.500
7.700,650,-0.781,90,54,7,9,52.500
7.700,655,-3.906,90,54,7,13,52.500
7.700,665,5.469,90,60,8,7,52.500
7.700,670,-3.906,90,54,7,13,52.500
7.700,680,-5.469,90,54,7,15,52.500
7.700,685,5.469,90,54,7,7,52.500
7.700,690,0.781,90,54,7,1,52.500
7.700,695,-5.469,90,54,7,15,52.500
7.800,60,-3.906,90,54,7,13,52.641
7.800,65,-5.469,90,54,7,15,52.641
7.800,70,-5.469,90,60,8,15,52.641
7.800,75,5.469,90,54,7,7,52.641
7.800,80,-5.469,90,54,7,15,52.641
7.800,85,5.469,90,54,7,7,52.641
7.800,90,-0.781,90,54,7,9,52.641
7.800,95,-5.469,90,60,8,15,52.641
7.800,100,3.906,90,54,7,5,52.641
7.800,105,-2.344,90,54,7,11,52.641
7.800,110,-0.781,90,54,7,9,52.641
7.800,120,-5.469,90,54,7,15,52.641
7.800,125,5.469,90,54,7,7,52.641
7.800,130,0.781,90,54,7,1,52.641
7.800,135,3.906,90,54,7,5,52.641
7.800,140,-0.781,90,54,7,9,52.641
7.800,145,-2.344,90,54,7,11,52.641
7.800,155,-2.344,90,54,7,11,52.641
7.800,160,3.906,90,54,7,5,52.641
7.800,165,5.469,90,60,8,7,52.641
7.800,170,-5.469,90,54,7,15,52.641
7.800,175,3.906,90,54,7,5,52.641
7.800,180,2.344,90,54,7,3,52.641
7.800,190,5.469,90,54,7,7,52.641
7.800,195,5.469,90,54,7,7,52.641
7.800,205,-0.781,90,54,7,9,52.641
7.800,210,-2.344,90,54,7,11,52.641
7.800,215,3.906,90,54,7,5,52.641
7.800,220,2.344,90,54,7,3,52.641
7.800,225,0.781,90,54,7,1,52.641
7.800,235,5.469,90,54,7,7,52.641
7.800,240,5.469,90,60,8,7,52.641
7.800,245,5.469,90,54,7,7,52.641
7.800,250,-2.344,90,54,7,11,52.641
7.800,255,-5.469,90,54,7,15,52.641
7.800,260,5.469,90,60,8,7,52.641
7.800,265,3.906,90,54,7,5,52.641
7.800,270,0.781,90,60,8,1,52.641
7.800,275,-2.344,90,54,7,11,52.641
7.800,280,-0.781,90,54,7,9,52.641
7.800,285,5.469,90,54,7,7,52.641
7.800,295,5.469,90,54,7,7,52.641
7.800,300,-0.781,90,54,7,9,52.641
7.800,310,-5.469,90,54,7,15,52.641
7.800,315,-5.469,90,54,7,15,52.641
7.800,320,-5.469,90,54,7,15,52.641
7.800,325,-5.469,90,54,7,15,52.641
7.800,340,0.781,-90,60,8,0,52.641
7.800,360,-5.469,90,54,7,15,52.641
7.800,365,-0.781,90,54,7,9,52.641
7.800,375,3.906,90,54,7,5,52.641
7.800,380,5.469,90,54,7,7,52.641
7.800,385,-2.344,90,60,8,11,52.641
7.800,390,-2.344,90,54,7,11,52.641
7.800,395,-0.781,90,54,7,9,52.641
7.800,400,-2.344,90,54,7,11,52.641
7.800,410,2.344,90,54,7,3,52.641
7.800,415,-2.344,90,54,7,11,52.641
7.800,420,-5.469,90,54,7,15,52.641
7.800,430,0.781,90,54,7,1,52.641
7.800,435,5.469,90,54,7,7,52.641
7.800,445,5.469,90,60,8,7,52.641
7.800,450,-0.781,90,54,7,9,52.641
7.800,455,5.469,90,54,7,7,52.641
7.800,460,2.344,90,54,7,3,52.641
7.800,470,-2.344,90,54,7,11,52.641
7.800,475,-5.469,90,54,7,15,52.641
7.800,480,5.469,90,54,7,7,52.641
7.800,485,2.344,90,54,7,3,52.641
7.800,495,-0.781,90,54,7,9,52.641
7.800,505,5.469,90,54,7,7,52.641
7.800,510,-2.344,90,54,7,11,52.641
7.800,520,2.344,90,54,7,3,52.641
7.800,525,-5.469,90,54,7,15,52.641
7.800,535,5.469,90,54,7,7,52.641
7.800,540,-5.469,90,60,8,15,52.641
7.800,545,-2.344,90,54,7,11,52.641
7.800,550,-0.781,90,60,8,9,52.641
7.800,555,-0.781,90,54,7,9,52.641
7.800,560,-0.781,90,54,7,9,52.641
7.800,565,5.469,90,54,7,7,52.641
7.800,570,-0.781,90,54,7,9,52.641
7.800,575,5.469,90,54,7,7,52.641
7.800,585,0.781,90,54,7,1,52.641
7.800,590,5.469,90,54,7,7,52.641
7.800,595,-5.469,90,54,7,15,52.641
7.800,600,5.469,90,54,7,7,52.641
7.800,605,3.906,90,54,7,5,52.641
7.800,610,5.469,90,54,7,7,52.641
7.800,620,-0.781,90,60,8,9,52.641
7.800,625,-0.781,90,72,10,9,52.641
7.800,630,-0.781,90,66,9,9,52.641
7.800,635,-0.781,-90,72,10,8,52.641
7.800,640,0.781,90,54,7,1,52.641
7.800,645,2.344,90,54,7,3,52.641
7.800,650,-3.906,90,54,7,13,52.641
7.800,655,-3.906,90,54,7,13,52.641
7.800,660,0.781,90,60,8,1,52.641
7.800,665,-0.781,90,54,7,9,52.641
7.800,670,2.344,90,54,7,3,52.641
7.800,675,2.344,90,60,8,3,52.641
7.800,680,5.469,90,54,7,7,52.641
7.800,685,-5.469,90,54,7,15,52.641
7.800,695,-2.344,90,54,7,11,52.641
7.900,120,-5.469,90,60,8,15,55.312
7.900,205,-5.469,90,60,8,15,55.312
7.900,215,-5.469,90,60,8,15,55.312
7.900,275,0.781,90,60,8,1,55.312
7.900,280,0.781,90,60,8,1,55.312
7.900,340,0.781,-90,66,9,0,55.312
7.900,360,5.469,90,60,8,7,55.312
7.900,375,5.469,90,60,8,7,55.312
7.900,380,2.344,90,60,8,3,55.312
7.900,385,0.781,90,60,8,1,55.312
7.900,390,2.344,90,60,8,3,55.312
7.900,395,5.469,90,60,8,7,55.312
7.900,400,5.469,90,60,8,7,55.312
7.900,405,3.906,90,60,8,5,55.312
7.900,410,3.906,90,60,8,5,55.312
7.900,415,3.906,90,60,8,5,55.312
7.900,425,5.469,90,60,8,7,55.312
7.900,430,0.781,90,60,8,1,55.312
7.900,435,-5.469,90,60,8,15,55.312
7.900,440,-2.344,90,60,8,11,55.312
7.900,445,-5.469,90,60,8,15,55.312
7.900,450,-2.344,90,60,8,11,55.312
7.900,460,0.781,90,60,8,1,55.312
7.900,475,5.469,90,60,8,7,55.312
7.900,480,-0.781,90,60,8,9,55.312
7.900,495,-5.469,90,60,8,15,55.312
7.900,500,5.469,90,60,8,7,55.312
7.900,505,-5.469,90,60,8,15,55.312
7.900,510,-5.469,90,60,8,15,55.312
7.900,515,2.344,90,60,8,3,55.312
7.900,520,-2.344,90,60,8,11,55.312
7.900,525,2.344,90,60,8,3,55.312
7.900,535,-5.469,90,60,8,15,55.312
7.900,540,5.469,90,60,8,7,55.312
7.900,550,-2.344,90,60,8,11,55.312
7.900,565,2.344,90,60,8,3,55.312
7.900,570,-0.781,90,66,9,9,55.312
7.900,575,0.781,90,66,9,1,55.312
7.900,580,-0.781,90,60,8,9,55.312
7.900,585,-3.906,90,60,8,13,55.312
7.900,590,5.469,90,60,8,7,55.312
7.900,595,2.344,90,60,8,3,55.312
7.900,600,3.906,90,60,8,5,55.312
7.900,610,5.469,90,60,8,7,55.312
7.900,620,0.781,90,60,8,1,55.312
7.900,625,-0.781,90,78,11,9,55.312
7.900,630,-0.781,90,78,11,9,55.312
7.900,635,-0.781,90,66,9,9,55.312
7.900,640,2.344,90,60,8,3,55.312
7.900,645,2.344,90,60,8,3,55.312
7.900,655,0.781,90,60,8,1,55.312
7.900,660,-5.469,90,60,8,15,55.312
7.900,670,-3.906,90,60,8,13,55.312
7.900,675,-5.469,90,60,8,15,55.312
7.900,680,-5.469,90,60,8,15,55.312
7.900,685,5.469,90,60,8,7,55.312
7.900,695,0.781,90,60,8,1,55.312
8.000,75,-3.906,90,60,8,13,56.812
8.000,85,5.469,90,60,8,7,56.812
8.000,90,5.469,90,60,8,7,56.812
8.000,95,-5.469,90,60,8,15,56.812
8.000,100,5.469,90,60,8,7,56.812
8.000,105,-3.906,90,60,8,13,56.812
8.000,110,3.906,90,60,8,5,56.812
8.000,115,5.469,90,60,8,7,56.812
8.000,120,2.344,90,60,8,3,56.812
8.000,125,-2.344,90,60,8,11,56.812
8.000,130,-5.469,90,60,8,15,56.812
8.000,135,-2.344,90,60,8,11,56.812
8.000,145,-0.781,90,60,8,9,56.812
8.000,150,2.344,90,60,8,3,56.812
8.000,160,5.469,90,60,8,7,56.812
8.000,165,2.344,90,60,8,3,56.812
8.000,170,3.906,90,60,8,5,56.812
8.000,175,3.906,90,60,8,5,56.812
8.000,180,-3.906,90,60,8,13,56.812
8.000,185,-5.469,90,60,8,15,56.812
8.000,190,-5.469,90,60,8,15,56.812
8.000,195,-3.906,90,60,8,13,56.812
8.000,200,5.469,90,60,8,7,56.812
8.000,210,-5.469,90,60,8,15,56.812
8.000,225,0.781,90,60,8,1,56.812
8.000,235,-2.344,90,60,8,11,56.812
8.000,240,0.781,90,60,8,1,56.812
8.000,245,-5.469,90,60,8,15,56.812
8.000,250,5.469,90,60,8,7,56.812
8.000,255,-3.906,90,60,8,13,56.812
8.000,260,5.469,90,60,8,7,56.812
8.000,265,-2.344,90,60,8,11,56.812
8.000,270,-5.469,90,60,8,15,56.812
8.000,275,3.906,90,60,8,5,56.812
8.000,280,-3.906,90,60,8,13,56.812
8.000,285,5.469,90,60,8,7,56.812
8.000,290,3.906,90,60,8,5,56.812
8.000,295,5.469,90,60,8,7,56.812
8.000,300,5.469,90,60,8,7,56.812
8.000,305,-5.469,90,60,8,15,56.812
8.000,310,2.344,90,60,8,3,56.812
8.000,315,-0.781,90,60,8,9,56.812
8.000,320,2.344,90,60,8,3,56.812
8.000,325,-3.906,90,60,8,13,56.812
8.000,360,0.781,90,60,8,1,56.812
8.000,365,5.469,90,60,8,7,56.812
8.000,385,-2.344,90,60,8,11,56.812
8.000,395,2.344,90,60,8,3,56.812
8.000,405,-5.469,90,60,8,15,56.812
8.000,415,-5.469,90,60,8,15,56.812
8.000,420,0.781,90,60,8,1,56.812
8.000,425,-3.906,90,60,8,13,56.812
8.000,430,5.469,90,60,8,7,56.812
8.000,435,-0.781,90,60,8,9,56.812
8.000,445,-5.469,90,60,8,15,56.812
8.000,450,-2.344,90,60,8,11,56.812
8.000,455,5.469,90,60,8,7,56.812
8.000,460,0.781,90,60,8,1,56.812
8.000,465,5.469,90,60,8,7,56.812
8.000,470,-3.906,90,60,8,13,56.812
8.000,480,0.781,90,60,8,1,56.812
8.000,495,-5.469,90,66,9,15,56.812
8.000,500,-2.344,90,60,8,11,56.812
8.000,505,-3.906,90,60,8,13,56.812
8.000,520,-2.344,90,60,8,11,56.812
8.000,525,-0.781,90,60,8,9,56.812
8.000,540,-5.469,90,60,8,15,56.812
8.000,545,-5.469,90,60,8,15,56.812
8.000,555,2.344,90,60,8,3,56.812
8.000,560,-0.781,90,60,8,9,56.812
8.000,575,-2.344,90,60,8,11,56.812
8.000,585,2.344,90,60,8,3,56.812
8.000,590,0.781,90,60,8,1,56.812
8.000,595,5.469,90,60,8,7,56.812
8.000,600,-5.469,90,60,8,15,56.812
8.000,605,-0.781,90,60,8,9,56.812
8.000,610,2.344,90,60,8,3,56.812
8.000,615,5.469,90,60,8,7,56.812
8.000,620,5.469,90,60,8,7,56.812
8.000,625,-0.781,90,78,11,9,56.812
8.000,630,-0.781,90,78,11,9,56.812
8.000,635,0.781,90,66,9,1,56.812
8.000,640,-2.344,90,60,8,11,56.812
8.000,645,5.469,90,60,8,7,56.812
8.000,655,3.906,90,60,8,5,56.812
8.000,660,-5.469,90,60,8,15,56.812
8.000,670,5.469,90,60,8,7,56.812
8.000,675,5.469,90,60,8,7,56.812
8.000,680,-2.344,90,60,8,11,56.812
8.000,690,0.781,90,60,8,1,56.812
8.100,70,-2.344,90,60,8,11,56.297
8.100,75,-0.781,90,60,8,9,56.297
8.100,80,5.469,90,60,8,7,56.297
8.100,85,3.906,90,60,8,5,56.297
8.100,90,-5.469,90,60,8,15,56.297
8.100,100,5.469,90,60,8,7,56.297
8.100,105,-5.469,90,60,8,15,56.297
8.100,110,2.344,90,60,8,3,56.297
8.100,115,-5.469,90,60,8,15,56.297
8.100,120,0.781,90,60,8,1,56.297
8.100,135,2.344,90,60,8,3,56.297
8.100,140,-5.469,90,60,8,15,56.297
8.100,145,5.469,90,60,8,7,56.297
8.100,155,-0.781,90,60,8,9,56.297
8.100,165,2.344,90,60,8,3,56.297
8.100,175,-2.344,90,60,8,11,56.297
8.100,180,2.344,90,60,8,3,56.297
8.100,190,5.469,90,60,8,7,56.297
8.100,195,2.344,90,60,8,3,56.297
8.100,205,-5.469,90,60,8,15,56.297
8.100,210,5.469,90,66,9,7,56.297
8.100,215,5.469,90,60,8,7,56.297
8.100,225,0.781,90,60,8,1,56.297
8.100,230,3.906,90,60,8,5,56.297
8.100,240,-2.344,90,60,8,11,56.297
8.100,250,2.344,90,60,8,3,56.297
8.100,255,-5.469,90,60,8,15,56.297
8.100,265,5.469,90,60,8,7,56.297
8.100,270,-0.781,90,60,8,9,56.297
8.100,275,-0.781,90,66,9,9,56.297
8.100,290,-3.906,90,60,8,13,56.297
8.100,305,-0.781,90,60,8,9,56.297
8.100,310,-3.906,90,60,8,13,56.297
8.100,315,-0.781,90,60,8,9,56.297
8.100,320,-3.906,90,60,8,13,56.297
8.100,325,-3.906,90,60,8,13,56.297
8.100,360,-2.344,90,60,8,11,56.297
8.100,365,-3.906,90,60,8,13,56.297
8.100,370,0.781,90,60,8,1,56.297
8.100,400,-3.906,90,60,8,13,56.297
8.100,410,-2.344,90,60,8,11,56.297
8.100,430,2.344,90,60,8,3,56.297
8.100,435,5.469,90,60,8,7,56.297
8.100,440,5.469,90,60,8,7,56.297
8.100,445,-0.781,90,60,8,9,56.297
8.100,450,-5.469,90,60,8,15,56.297
8.100,455,-5.469,90,60,8,15,56.297
8.100,460,5.469,90,60,8,7,56.297
8.100,470,3.906,90,60,8,5,56.297
8.100,475,-2.344,90,60,8,11,56.297
8.100,480,-5.469,90,60,8,15,56.297
8.100,485,5.469,90,60,8,7,56.297
8.100,495,2.344,90,60,8,3,56.297
8.100,505,-5.469,90,60,8,15,56.297
8.100,525,-2.344,90,60,8,11,56.297
8.100,530,2.344,90,60,8,3,56.297
8.100,535,-5.469,90,60,8,15,56.297
8.100,545,-3.906,90,60,8,13,56.297
8.100,555,-5.469,90,60,8,15,56.297
8.100,565,0.781,90,60,8,1,56.297
8.100,570,0.781,90,60,8,1,56.297
8.100,585,-2.344,90,60,8,11,56.297
8.100,590,-5.469,90,60,8,15,56.297
8.100,595,-3.906,90,60,8,13,56.297
8.100,600,-5.469,90,60,8,15,56.297
8.100,615,-5.469,90,60,8,15,56.297
8.100,620,-5.469,90,60,8,15,56.297
8.100,625,-0.781,90,72,10,9,56.297
8.100,630,0.781,90,78,11,1,56.297
8.100,635,0.781,90,66,9,1,56.297
8.100,640,0.781,90,60,8,1,56.297
8.100,655,-5.469,90,60,8,15,56.297
8.100,660,5.469,90,60,8,7,56.297
8.100,675,5.469,90,60,8,7,56.297
8.100,680,-2.344,90,66,9,11,56.297
8.100,695,2.344,90,60,8,3,56.297
8.200,60,-5.469,90,60,8,15,56.391
8.200,75,-3.906,90,60,8,13,56.391
8.200,80,-5.469,90,60,8,15,56.391
8.200,85,-3.906,90,60,8,13,56.391
8.200,90,-3.906,90,60,8,13,56.391
8.200,100,-5.469,90,60,8,15,56.391
8.200,105,-3.906,90,60,8,13,56.391
8.200,120,5.469,90,60,8,7,56.391
8.200,125,2.344,90,60,8,3,56.391
8.200,130,5.469,90,60,8,7,56.391
8.200,135,3.906,90,60,8,5,56.391
8.200,145,5.469,90,66,9,7,56.391
8.200,150,3.906,90,60,8,5,56.391
8.200,190,5.469,90,60,8,7,56.391
8.200,195,5.469,90,60,8,7,56.391
