Freq,Range,Doppler,Pol,AMP PROCESSING,Amp,Antena_channel
8.100,80,5.469,90,60,8,7
8.100,85,3.906,90,60,8,5
8.100,90,-5.469,90,60,8,15
8.100,95,0.781,90,54,7,1
8.100,100,5.469,90,60,8,7
8.100,105,-5.469,90,60,8,15
8.100,110,2.344,90,60,8,3
8.100,115,-5.469,90,60,8,15
8.100,120,0.781,90,60,8,1
8.100,125,2.344,90,54,7,3
8.100,130,-0.781,90,54,7,9
8.100,135,2.344,90,60,8,3
8.100,140,-5.469,90,60,8,15
8.100,145,5.469,90,60,8,7
8.100,150,-5.469,90,54,7,15
8.100,155,-0.781,90,60,8,9
8.100,160,-0.781,90,54,7,9
8.100,165,2.344,90,60,8,3
8.100,170,-2.344,90,54,7,11
8.100,175,-2.344,90,60,8,11
8.100,180,2.344,90,60,8,3
8.100,185,-3.906,90,48,6,13
8.100,190,5.469,90,60,8,7
8.100,195,2.344,90,60,8,3
8.100,200,-5.469,90,54,7,15
8.100,205,-5.469,90,60,8,15
8.100,210,5.469,90,66,9,7
8.100,215,5.469,90,60,8,7
8.100,220,-0.781,90,54,7,9
8.100,225,0.781,90,60,8,1
8.100,230,3.906,90,60,8,5
8.100,235,-2.344,90,54,7,11
8.100,240,-2.344,90,60,8,11
8.100,245,-5.469,90,54,7,15
8.100,250,2.344,90,60,8,3
8.100,255,-5.469,90,60,8,15
8.100,260,-3.906,90,54,7,13
8.100,265,5.469,90,60,8,7
8.100,270,-0.781,90,60,8,9
8.100,275,-0.781,90,66,9,9
8.100,280,2.344,90,54,7,3
8.100,285,-3.906,90,54,7,13
8.100,290,-3.906,90,60,8,13
8.100,295,-0.781,90,54,7,9
8.100,300,2.344,90,54,7,3
8.100,305,-0.781,90,60,8,9
8.100,310,-3.906,90,60,8,13
8.100,315,-0.781,90,60,8,9
8.100,320,-3.906,90,60,8,13
8.100,325,-3.906,90,60,8,13
8.100,330,0.781,90,12,0,1
8.100,335,-0.781,-90,12,0,8
8.100,340,0.781,-90,18,1,0
8.100,345,0.781,-90,24,2,0
8.100,350,0.781,-90,36,4,0
8.100,355,0.781,-90,12,0,0
8.100,360,-2.344,90,60,8,11
8.100,365,-3.906,90,60,8,13
8.100,370,0.781,90,60,8,1
8.100,375,-5.469,90,54,7,15
8.100,380,5.469,90,54,7,7
8.100,385,-0.781,90,54,7,9
8.100,390,0.781,90,54,7,1
8.100,395,-2.344,90,54,7,11
8.100,400,-3.906,90,60,8,13
8.100,405,3.906,90,54,7,5
8.100,410,-2.344,90,60,8,11
8.100,415,-2.344,90,54,7,11
8.100,420,-5.469,90,54,7,15
8.100,425,-5.469,90,54,7,15
8.100,430,2.344,90,60,8,3
8.100,435,5.469,90,60,8,7
8.100,440,5.469,90,60,8,7
8.100,445,-0.781,90,60,8,9
8.100,450,-5.469,90,60,8,15
8.100,455,-5.469,90,60,8,15
8.100,460,5.469,90,60,8,7
8.100,465,-0.781,90,54,7,9
8.100,470,3.906,90,60,8,5
8.100,475,-2.344,90,60,8,11
8.100,480,-5.469,90,60,8,15
8.100,485,5.469,90,60,8,7
8.100,490,-2.344,90,54,7,11
8.100,495,2.344,90,60,8,3
8.100,500,-2.344,90,54,7,11
8.100,505,-5.469,90,60,8,15
8.100,510,5.469,90,54,7,7
8.100,515,-2.344,90,54,7,11
8.100,520,-5.469,90,54,7,15
8.100,525,-2.344,90,60,8,11
8.100,530,2.344,90,60,8,3
8.100,535,-5.469,90,60,8,15
8.100,540,2.344,90,54,7,3
8.100,545,-3.906,90,60,8,13
8.100,550,-0.781,90,54,7,9
8.100,555,-5.469,90,60,8,15
8.100,560,5.469,90,54,7,7
8.100,565,0.781,90,60,8,1
8.100,570,0.781,90,60,8,1
8.100,575,5.469,90,54,7,7
8.100,580,5.469,90,54,7,7
8.100,585,-2.344,90,60,8,11
8.100,590,-5.469,90,60,8,15
8.100,595,-3.906,90,60,8,13
8.100,600,-5.469,90,60,8,15
8.100,605,-3.906,90,54,7,13
8.100,610,2.344,90,54,7,3
8.100,615,-5.469,90,60,8,15
8.100,620,-5.469,90,60,8,15
8.100,625,-0.781,90,72,10,9
8.100,630,0.781,90,78,11,1
8.100,635,0.781,90,66,9,1
8.100,640,0.781,90,60,8,1
8.100,645,-5.469,90,54,7,15
8.100,650,-3.906,90,54,7,13
8.100,655,-5.469,90,60,8,15
8.100,660,5.469,90,60,8,7
8.100,665,-5.469,90,54,7,15
8.100,670,-5.469,90,54,7,15
8.100,675,5.469,90,60,8,7
8.100,680,-2.344,90,66,9,11
8.100,685,5.469,90,54,7,7
8.100,690,3.906,90,54,7,5
8.100,695,2.344,90,60,8,3
8.200,60,-5.469,90,60,8,15
8.200,65,2.344,90,54,7,3
8.200,70,-3.906,90,54,7,13
8.200,75,-3.906,90,60,8,13
8.200,80,-5.469,90,60,8,15
8.200,85,-3.906,90,60,8,13
8.200,90,-3.906,90,60,8,13
8.200,95,-0.781,90,54,7,9
8.200,100,-5.469,90,60,8,15
8.200,105,-3.906,90,60,8,13
8.200,110,0.781,90,54,7,1
8.200,115,-2.344,90,54,7,11
8.200,120,5.469,90,60,8,7
8.200,125,2.344,90,60,8,3
8.200,130,5.469,90,60,8,7
8.200,135,3.906,90,60,8,5
8.200,140,2.344,90,54,7,3
8.200,145,5.469,90,66,9,7
8.200,150,3.906,90,60,8,5
8.200,155,-5.469,90,54,7,15
8.200,160,5.469,90,54,7,7
8.200,165,-0.781,90,54,7,9
8.200,170,0.781,90,54,7,1
8.200,175,-2.344,90,54,7,11
8.200,180,5.469,90,54,7,7
8.200,185,5.469,90,54,7,7
8.200,190,5.469,90,60,8,7
8.200,195,5.469,90,60,8,7
8.200,200,-2.344,90,54,7,11
8.200,205,-0.781,90,54,7,9
8.200,210,-5.469,90,54,7,15
8.200,215,-3.906,90,54,7,13
8.200,220,0.781,90,54,7,1
8.200,225,-2.344,90,60,8,11
8.200,230,-5.469,90,60,8,15
8.200,235,2.344,90,60,8,3
8.200,240,3.906,90,60,8,5
8.200,245,3.906,90,60,8,5
8.200,250,-2.344,90,60,8,11
8.200,255,2.344,90,60,8,3
8.200,260,-5.469,90,54,7,15
8.200,265,-5.469,90,60,8,15
8.200,270,-2.344,90,54,7,11
8.200,275,0.781,90,60,8,1
8.200,280,5.469,90,54,7,7
8.200,285,2.344,90,54,7,3
8.200,290,-0.781,90,54,7,9
8.200,295,-0.781,90,60,8,9
8.200,300,-0.781,90,60,8,9
8.200,305,0.781,90,60,8,1
8.200,310,2.344,90,60,8,3
8.200,315,-3.906,90,54,7,13
8.200,320,-3.906,90,54,7,13
8.200,325,-5.469,90,54,7,15
8.200,330,0.781,90,12,0,1
8.200,335,-0.781,-90,12,0,8
8.200,340,0.781,-90,24,2,0
8.200,345,0.781,-90,18,1,0
8.200,350,0.781,90,36,4,1
8.200,355,0.781,-90,12,0,0
8.200,360,5.469,90,60,8,7
8.200,365,-2.344,90,60,8,11
8.200,370,2.344,90,60,8,3
8.200,375,-5.469,90,60,8,15
8.200,380,-5.469,90,54,7,15
8.200,385,-5.469,90,60,8,15
8.200,390,-3.906,90,60,8,13
8.200,395,5.469,90,54,7,7
8.200,400,5.469,90,54,7,7
8.200,405,5.469,90,60,8,7
8.200,410,-2.344,90,60,8,11
8.200,415,2.344,90,54,7,3
8.200,420,0.781,90,60,8,1
8.200,425,2.344,90,60,8,3
8.200,430,-5.469,90,60,8,15
8.200,435,-0.781,90,60,8,9
8.200,440,5.469,90,54,7,7
8.200,445,-5.469,90,60,8,15
8.200,450,0.781,90,60,8,1
8.200,455,5.469,90,60,8,7
8.200,460,3.906,90,60,8,5
8.200,465,2.344,90,60,8,3
8.200,470,2.344,90,60,8,3
8.200,475,-5.469,90,60,8,15
8.200,480,-5.469,90,60,8,15
8.200,485,3.906,90,54,7,5
8.200,490,-5.469,90,60,8,15
8.200,495,0.781,90,60,8,1
8.200,500,5.469,90,60,8,7
8.200,505,-0.781,90,54,7,9
8.200,510,5.469,90,60,8,7
8.200,515,-0.781,90,60,8,9
8.200,520,3.906,90,60,8,5
8.200,525,-2.344,90,54,7,11
8.200,530,3.906,90,60,8,5
8.200,535,2.344,90,60,8,3
8.200,540,3.906,90,60,8,5
8.200,545,-5.469,90,54,7,15
8.200,550,-5.469,90,66,9,15
8.200,555,-5.469,90,60,8,15
8.200,560,-0.781,90,54,7,9
8.200,565,-0.781,90,60,8,9
8.200,570,-0.781,90,60,8,9
8.200,575,5.469,90,60,8,7
8.200,580,0.781,90,60,8,1
8.200,585,2.344,90,60,8,3
8.200,590,-0.781,90,54,7,9
8.200,595,-0.781,90,54,7,9
8.200,600,5.469,90,60,8,7
8.200,605,5.469,90,60,8,7
8.200,610,5.469,90,60,8,7
8.200,615,-5.469,90,60,8,15
8.200,620,0.781,90,54,7,1
8.200,625,-0.781,90,78,11,9
8.200,630,-0.781,90,78,11,9
8.200,635,-0.781,90,66,9,9
8.200,640,2.344,90,60,8,3
8.200,645,-0.781,90,60,8,9
8.200,650,-2.344,90,54,7,11
8.200,655,3.906,90,54,7,5
8.200,660,3.906,90,54,7,5
8.200,665,-0.781,90,60,8,9
8.200,670,-0.781,90,60,8,9
8.200,675,-5.469,90,60,8,15
8.200,680,5.469,90,54,7,7
8.200,685,2.344,90,60,8,3
8.200,690,3.906,90,54,7,5
8.200,695,-5.469,90,54,7,15
8.300,60,-5.469,90,60,8,15
8.300,65,-2.344,90,60,8,11
8.300,70,-3.906,90,60,8,13
8.300,75,5.469,90,60,8,7
8.300,80,0.781,90,60,8,1
8.300,85,5.469,90,54,7,7
8.300,90,-0.781,90,60,8,9
8.300,95,2.344,90,54,7,3
8.300,100,3.906,90,60,8,5
8.300,105,-2.344,90,54,7,11
8.300,110,-2.344,90,54,7,11
8.300,115,5.469,90,60,8,7
8.300,120,-2.344,90,60,8,11
8.300,125,0.781,90,60,8,1
8.300,130,0.781,90,54,7,1
8.300,135,-3.906,90,54,7,13
8.300,140,-5.469,90,60,8,15
8.300,145,-5.469,90,60,8,15
8.300,150,2.344,90,60,8,3
8.300,155,2.344,90,60,8,3
8.300,160,-5.469,90,60,8,15
8.300,165,-0.781,90,60,8,9
8.300,170,2.344,90,54,7,3
8.300,175,2.344,90,60,8,3
8.300,180,-5.469,90,60,8,15
8.300,185,-5.469,90,60,8,15
8.300,190,0.781,90,60,8,1
8.300,195,-5.469,90,54,7,15
8.300,200,2.344,90,60,8,3
8.300,205,5.469,90,60,8,7
8.300,210,5.469,90,60,8,7
8.300,215,-5.469,90,66,9,15
8.300,220,5.469,90,54,7,7
8.300,225,-5.469,90,60,8,15
8.300,230,-5.469,90,60,8,15
8.300,235,-5.469,90,60,8,15
8.300,240,-3.906,90,54,7,13
8.300,245,2.344,90,54,7,3
8.300,250,0.781,90,60,8,1
8.300,255,3.906,90,54,7,5
8.300,260,-0.781,90,54,7,9
8.300,265,5.469,90,60,8,7
8.300,270,-0.781,90,60,8,9
8.300,275,0.781,90,66,9,1
8.300,280,-0.781,90,60,8,9
8.300,285,-2.344,90,60,8,11
8.300,290,2.344,90,60,8,3
8.300,295,5.469,90,60,8,7
8.300,300,-3.906,90,60,8,13
8.300,305,2.344,90,60,8,3
8.300,310,-3.906,90,60,8,13
8.300,315,5.469,90,60,8,7
8.300,320,-3.906,90,60,8,13
8.300,325,5.469,90,60,8,7
8.300,330,0.781,90,12,0,1
8.300,335,-0.781,-90,12,0,8
8.300,340,0.781,-90,30,3,0
8.300,345,0.781,-90,18,1,0
8.300,350,0.781,90,36,4,1
8.300,355,0.781,-90,12,0,0
8.300,360,-0.781,90,60,8,9
8.300,365,-5.469,90,60,8,15
8.300,370,3.906,90,60,8,5
8.300,375,0.781,90,60,8,1
8.300,380,5.469,90,54,7,7
8.300,385,-2.344,90,60,8,11
8.300,390,-5.469,90,60,8,15
8.300,395,0.781,90,60,8,1
8.300,400,-2.344,90,60,8,11
8.300,405,5.469,90,60,8,7
8.300,410,3.906,90,60,8,5
8.300,415,2.344,90,60,8,3
8.300,420,2.344,90,60,8,3
8.300,425,5.469,90,54,7,7
8.300,430,-5.469,90,48,6,15
8.300,435,5.469,90,60,8,7
8.300,440,2.344,90,60,8,3
8.300,445,0.781,90,60,8,1
8.300,450,3.906,90,60,8,5
8.300,455,5.469,90,54,7,7
8.300,460,2.344,90,60,8,3
8.300,465,0.781,90,60,8,1
8.300,470,2.344,90,54,7,3
8.300,475,3.906,90,60,8,5
8.300,480,2.344,90,60,8,3
8.300,485,-2.344,90,54,7,11
8.300,490,-5.469,90,60,8,15
8.300,495,-3.906,90,54,7,13
8.300,500,-5.469,90,60,8,15
8.300,505,-5.469,90,60,8,15
8.300,510,-2.344,90,60,8,11
8.300,515,-5.469,90,54,7,15
8.300,520,-5.469,90,60,8,15
8.300,525,0.781,90,60,8,1
8.300,530,-2.344,90,60,8,11
8.300,535,3.906,90,60,8,5
8.300,540,-5.469,90,60,8,15
8.300,545,-3.906,90,60,8,13
8.300,550,-5.469,90,66,9,15
8.300,555,-5.469,90,60,8,15
8.300,560,5.469,90,60,8,7
8.300,565,-0.781,90,54,7,9
8.300,570,2.344,90,60,8,3
8.300,575,-2.344,90,60,8,11
8.300,580,-0.781,90,60,8,9
8.300,585,-5.469,90,60,8,15
8.300,590,-3.906,90,60,8,13
8.300,595,-3.906,90,60,8,13
8.300,600,-2.344,90,54,7,11
8.300,605,-3.906,90,60,8,13
8.300,610,-2.344,90,60,8,11
8.300,615,-0.781,90,60,8,9
8.300,620,-3.906,90,54,7,13
8.300,625,-0.781,90,72,10,9
8.300,630,-0.781,90,78,11,9
8.300,635,0.781,90,66,9,1
8.300,640,0.781,90,54,7,1
8.300,645,-0.781,90,54,7,9
8.300,650,-0.781,90,60,8,9
8.300,655,-0.781,90,66,9,9
8.300,660,5.469,90,60,8,7
8.300,665,-2.344,90,60,8,11
8.300,670,-0.781,90,54,7,9
8.300,675,2.344,90,60,8,3
8.300,680,-0.781,90,60,8,9
8.300,685,2.344,90,60,8,3
8.300,690,-2.344,90,60,8,11
8.300,695,2.344,90,60,8,3
8.400,60,5.469,90,60,8,7
8.400,65,-5.469,90,60,8,15
8.400,70,-3.906,90,54,7,13
8.400,75,2.344,90,54,7,3
8.400,80,5.469,90,60,8,7
8.400,85,-3.906,90,60,8,13
8.400,90,5.469,90,54,7,7
8.400,95,-0.781,90,54,7,9
8.400,100,-3.906,90,60,8,13
8.400,105,2.344,90,54,7,3
8.400,110,5.469,90,54,7,7
8.400,115,-2.344,90,54,7,11
8.400,120,-0.781,90,54,7,9
8.400,125,-0.781,90,60,8,9
8.400,130,3.906,90,54,7,5
8.400,135,0.781,90,60,8,1
8.400,140,0.781,90,60,8,1
8.400,145,5.469,90,54,7,7
8.400,150,0.781,90,60,8,1
8.400,155,-0.781,90,54,7,9
8.400,160,-5.469,90,60,8,15
8.400,165,2.344,90,54,7,3
8.400,170,-0.781,90,54,7,9
8.400,175,-2.344,90,54,7,11
8.400,180,-3.906,90,60,8,13
8.400,185,5.469,90,54,7,7
8.400,190,-0.781,90,60,8,9
8.400,195,-3.906,90,60,8,13
8.400,200,-3.906,90,60,8,13
8.400,205,-0.781,90,60,8,9
8.400,210,0.781,90,54,7,1
8.400,215,5.469,90,54,7,7
8.400,220,0.781,90,60,8,1
8.400,225,3.906,90,60,8,5
8.400,230,3.906,90,60,8,5
8.400,235,3.906,90,60,8,5
8.400,240,2.344,90,60,8,3
8.400,245,3.906,90,54,7,5
8.400,250,-0.781,90,54,7,9
8.400,255,-3.906,90,60,8,13
8.400,260,5.469,90,60,8,7
8.400,265,5.469,90,60,8,7
8.400,270,3.906,90,54,7,5
8.400,275,-0.781,90,66,9,9
8.400,280,0.781,90,66,9,1
8.400,285,0.781,90,60,8,1
8.400,290,-2.344,90,60,8,11
8.400,295,-5.469,90,60,8,15
8.400,300,3.906,90,60,8,5
8.400,305,-2.344,90,60,8,11
8.400,310,-0.781,90,60,8,9
8.400,315,-2.344,90,54,7,11
8.400,320,-5.469,90,60,8,15
8.400,325,-2.344,90,54,7,11
8.400,330,0.781,90,12,0,1
8.400,335,-0.781,-90,12,0,8
8.400,340,0.781,-90,36,4,0
8.400,345,0.781,-90,12,0,0
8.400,350,2.344,-90,36,4,2
8.400,355,0.781,-90,12,0,0
8.400,360,-0.781,90,66,9,9
8.400,365,-3.906,90,54,7,13
8.400,370,5.469,90,54,7,7
8.400,375,-2.344,90,60,8,11
8.400,380,3.906,90,60,8,5
8.400,385,2.344,90,60,8,3
8.400,390,-2.344,90,60,8,11
8.400,395,-5.469,90,60,8,15
8.400,400,-0.781,90,60,8,9
8.400,405,2.344,90,54,7,3
8.400,410,-5.469,90,54,7,15
8.400,415,5.469,90,60,8,7
8.400,420,-5.469,90,60,8,15
8.400,425,-5.469,90,54,7,15
8.400,430,-3.906,90,54,7,13
8.400,435,-2.344,90,54,7,11
8.400,440,-5.469,90,60,8,15
8.400,445,-2.344,90,54,7,11
8.400,450,2.344,90,54,7,3
8.400,455,2.344,90,60,8,3
8.400,460,5.469,90,54,7,7
8.400,465,2.344,90,60,8,3
8.400,470,2.344,90,60,8,3
8.400,475,-5.469,90,54,7,15
8.400,480,5.469,90,60,8,7
8.400,485,-5.469,90,54,7,15
8.400,490,5.469,90,54,7,7
8.400,495,-2.344,90,60,8,11
8.400,500,-5.469,90,54,7,15
8.400,505,-5.469,90,60,8,15
8.400,510,2.344,90,54,7,3
8.400,515,5.469,90,60,8,7
8.400,520,-0.781,90,54,7,9
8.400,525,-5.469,90,60,8,15
8.400,530,3.906,90,60,8,5
8.400,535,5.469,90,60,8,7
8.400,540,5.469,90,60,8,7
8.400,545,-0.781,90,60,8,9
8.400,550,0.781,90,60,8,1
8.400,555,5.469,90,60,8,7
8.400,560,-3.906,90,60,8,13
8.400,565,-5.469,90,60,8,15
8.400,570,5.469,90,60,8,7
8.400,575,5.469,90,60,8,7
8.400,580,-2.344,90,54,7,11
8.400,585,-0.781,90,60,8,9
8.400,590,-5.469,90,60,8,15
8.400,595,5.469,90,60,8,7
8.400,600,-2.344,90,60,8,11
8.400,605,3.906,90,54,7,5
8.400,610,0.781,90,54,7,1
8.400,615,-2.344,90,54,7,11
8.400,620,2.344,90,60,8,3
8.400,625,-0.781,90,78,11,9
8.400,630,-0.781,90,78,11,9
8.400,635,-0.781,90,72,10,9
8.400,640,-5.469,90,54,7,15
8.400,645,5.469,90,54,7,7
8.400,650,5.469,90,60,8,7
8.400,655,-0.781,90,60,8,9
8.400,660,-5.469,90,60,8,15
8.400,665,-5.469,90,54,7,15
8.400,670,-5.469,90,54,7,15
8.400,675,-5.469,90,54,7,15
8.400,680,-5.469,90,60,8,15
8.400,685,2.344,90,60,8,3
8.400,690,2.344,90,60,8,3
8.400,695,2.344,90,60,8,3
8.500,60,5.469,90,54,7,7
8.500,65,-2.344,90,60,8,11
8.500,70,0.781,90,60,8,1
8.500,75,3.906,90,60,8,5
8.500,80,2.344,90,60,8,3
8.500,85,0.781,90,60,8,1
8.500,90,-3.906,90,54,7,13
8.500,95,5.469,90,54,7,7
8.500,100,-0.781,90,54,7,9
8.500,105,-0.781,90,60,8,9
8.500,110,5.469,90,54,7,7
8.500,115,2.344,90,54,7,3
8.500,120,-0.781,90,60,8,9
8.500,125,2.344,90,54,7,3
8.500,130,-5.469,90,60,8,15
8.500,135,-0.781,90,60,8,9
8.500,140,-0.781,90,60,8,9
8.500,145,5.469,90,60,8,7
8.500,150,-5.469,90,54,7,15
8.500,155,2.344,90,54,7,3
8.500,160,-0.781,90,60,8,9
8.500,165,-5.469,90,60,8,15
8.500,170,-2.344,90,54,7,11
8.500,175,-0.781,90,54,7,9
8.500,180,-0.781,90,54,7,9
8.500,185,-5.469,90,60,8,15
8.500,190,-5.469,90,60,8,15
8.500,195,-5.469,90,60,8,15
8.500,200,-0.781,90,54,7,9
8.500,205,-5.469,90,60,8,15
8.500,210,-0.781,90,54,7,9
8.500,215,0.781,90,60,8,1
8.500,220,2.344,90,60,8,3
8.500,225,5.469,90,54,7,7
8.500,230,5.469,90,60,8,7
8.500,235,2.344,90,60,8,3
8.500,240,-0.781,90,60,8,9
8.500,245,2.344,90,54,7,3
8.500,250,-5.469,90,54,7,15
8.500,255,0.781,90,54,7,1
8.500,260,5.469,90,54,7,7
8.500,265,-3.906,90,60,8,13
8.500,270,5.469,90,60,8,7
8.500,275,0.781,90,60,8,1
8.500,280,3.906,90,60,8,5
8.500,285,-0.781,90,60,8,9
8.500,290,-5.469,90,60,8,15
8.500,295,-3.906,90,60,8,13
8.500,300,-3.906,90,60,8,13
8.500,305,-3.906,90,60,8,13
8.500,310,-2.344,90,60,8,11
8.500,315,5.469,90,54,7,7
8.500,320,3.906,90,54,7,5
8.500,325,-5.469,90,60,8,15
8.500,330,0.781,90,12,0,1
8.500,335,-0.781,-90,12,0,8
8.500,340,0.781,-90,42,5,0
8.500,345,0.781,90,12,0,1
8.500,350,2.344,-90,36,4,2
8.500,355,0.781,-90,12,0,0
8.500,360,-0.781,90,48,6,9
8.500,365,-5.469,90,54,7,15
8.500,370,5.469,90,54,7,7
8.500,375,5.469,90,54,7,7
8.500,380,-3.906,90,48,6,13
8.500,385,-0.781,90,54,7,9
8.500,390,-5.469,90,54,7,15
8.500,395,-3.906,90,48,6,13
8.500,400,-0.781,90,54,7,9
8.500,405,5.469,90,48,6,7
8.500,410,-0.781,90,48,6,9
8.500,415,0.781,90,54,7,1
8.500,420,2.344,90,48,6,3
8.500,425,-5.469,90,54,7,15
8.500,430,-3.906,90,48,6,13
8.500,435,-5.469,90,54,7,15
8.500,440,3.906,90,48,6,5
8.500,445,-5.469,90,54,7,15
8.500,450,-0.781,90,48,6,9
8.500,455,-5.469,90,54,7,15
8.500,460,5.469,90,54,7,7
8.500,465,-2.344,90,48,6,11
8.500,470,-3.906,90,54,7,13
8.500,475,-0.781,90,54,7,9
8.500,480,-2.344,90,54,7,11
8.500,485,2.344,90,48,6,3
8.500,490,-2.344,90,48,6,11
8.500,495,5.469,90,54,7,7
8.500,500,0.781,90,48,6,1
8.500,505,2.344,90,54,7,3
8.500,510,2.344,90,54,7,3
8.500,515,5.469,90,54,7,7
8.500,520,0.781,90,54,7,1
8.500,525,5.469,90,54,7,7
8.500,530,-5.469,90,54,7,15
8.500,535,5.469,90,54,7,7
8.500,540,0.781,90,54,7,1
8.500,545,5.469,90,54,7,7
8.500,550,-5.469,90,54,7,15
8.500,555,5.469,90,54,7,7
8.500,560,-5.469,90,54,7,15
8.500,565,-5.469,90,54,7,15
8.500,570,-5.469,90,54,7,15
8.500,575,5.469,90,48,6,7
8.500,580,5.469,90,54,7,7
8.500,585,5.469,90,54,7,7
8.500,590,-2.344,90,54,7,11
8.500,595,-0.781,90,54,7,9
8.500,600,-2.344,90,54,7,11
8.500,605,-5.469,90,48,6,15
8.500,610,5.469,90,48,6,7
8.500,615,2.344,90,54,7,3
8.500,620,-5.469,90,48,6,15
8.500,625,-0.781,90,66,9,9
8.500,630,-0.781,90,72,10,9
8.500,635,-0.781,90,66,9,9
8.500,640,-2.344,90,54,7,11
8.500,645,-5.469,90,54,7,15
8.500,650,5.469,90,48,6,7
8.500,655,-0.781,90,54,7,9
8.500,660,0.781,90,48,6,1
8.500,665,5.469,90,48,6,7
8.500,670,3.906,90,48,6,5
8.500,675,5.469,90,54,7,7
8.500,680,-0.781,90,48,6,9
8.500,685,-5.469,90,54,7,15
8.500,690,-5.469,90,54,7,15
8.500,695,-2.344,90,54,7,11
8.600,60,5.469,90,54,7,7
8.600,65,-5.469,90,54,7,15
8.600,70,-5.469,90,48,6,15
8.600,75,2.344,90,54,7,3
8.600,80,3.906,90,54,7,5
8.600,85,2.344,90,54,7,3
8.600,90,-5.469,90,54,7,15
8.600,95,-5.469,90,54,7,15
8.600,100,5.469,90,54,7,7
8.600,105,5.469,90,54,7,7
8.600,110,2.344,90,54,7,3
8.600,115,5.469,90,48,6,7
8.600,120,-2.344,90,48,6,11
8.600,125,5.469,90,54,7,7
8.600,130,5.469,90,54,7,7
8.600,135,2.344,90,54,7,3
8.600,140,3.906,90,54,7,5
8.600,145,-0.781,90,54,7,9
8.600,150,0.781,90,54,7,1
8.600,155,-2.344,90,54,7,11
8.600,160,-5.469,90,48,6,15
8.600,165,-3.906,90,54,7,13
8.600,170,2.344,90,48,6,3
8.600,175,-5.469,90,48,6,15
8.600,180,5.469,90,48,6,7
8.600,185,-5.469,90,54,7,15
8.600,190,-3.906,90,54,7,13
8.600,195,0.781,90,54,7,1
8.600,200,-5.469,90,54,7,15
8.600,205,5.469,90,54,7,7
8.600,210,3.906,90,48,6,5
8.600,215,5.469,90,54,7,7
8.600,220,-5.469,90,54,7,15
8.600,225,-0.781,90,54,7,9
8.600,230,2.344,90,54,7,3
8.600,235,2.344,90,54,7,3
8.600,240,-3.906,90,48,6,13
8.600,245,2.344,90,54,7,3
8.600,250,2.344,90,54,7,3
8.600,255,2.344,90,54,7,3
8.600,260,5.469,90,54,7,7
8.600,265,0.781,90,48,6,1
8.600,270,5.469,90,54,7,7
8.600,275,-0.781,90,54,7,9
8.600,280,-0.781,90,54,7,9
8.600,285,2.344,90,54,7,3
8.600,290,5.469,90,54,7,7
8.600,295,2.344,90,54,7,3
8.600,300,-0.781,90,48,6,9
8.600,305,-2.344,90,54,7,11
8.600,310,5.469,90,54,7,7
8.600,315,2.344,90,48,6,3
8.600,320,-5.469,90,54,7,15
8.600,325,5.469,90,54,7,7
8.600,330,0.781,90,12,0,1
8.600,335,-0.781,-90,12,0,8
8.600,340,0.781,-90,48,6,0
8.600,345,0.781,-90,12,0,0
8.600,350,2.344,90,36,4,3
8.600,355,0.781,-90,12,0,0
8.600,360,-5.469,90,54,7,15
8.600,365,5.469,90,60,8,7
8.600,370,-5.469,90,60,8,15
8.600,375,3.906,90,54,7,5
8.600,380,-3.906,90,54,7,13
8.600,385,-3.906,90,60,8,13
8.600,390,-0.781,90,54,7,9
8.600,395,-2.344,90,60,8,11
8.600,400,-5.469,90,54,7,15
8.600,405,2.344,90,54,7,3
8.600,410,2.344,90,54,7,3
8.600,415,-2.344,90,54,7,11
8.600,420,-5.469,90,54,7,15
8.600,425,-5.469,90,60,8,15
8.600,430,-0.781,90,60,8,9
8.600,435,5.469,90,60,8,7
8.600,440,-5.469,90,60,8,15
8.600,445,5.469,90,60,8,7
8.600,450,3.906,90,60,8,5
8.600,455,5.469,90,60,8,7
8.600,460,2.344,90,54,7,3
8.600,465,-3.906,90,54,7,13
8.600,470,-0.781,90,54,7,9
8.600,475,-5.469,90,54,7,15
8.600,480,-5.469,90,60,8,15
8.600,485,5.469,90,60,8,7
8.600,490,5.469,90,54,7,7
8.600,495,2.344,90,54,7,3
8.600,500,0.781,90,54,7,1
8.600,505,-3.906,90,60,8,13
8.600,510,-3.906,90,60,8,13
8.600,515,-5.469,90,60,8,15
8.600,520,-2.344,90,54,7,11
8.600,525,5.469,90,60,8,7
8.600,530,3.906,90,54,7,5
8.600,535,-5.469,90,60,8,15
8.600,540,5.469,90,54,7,7
8.600,545,-5.469,90,60,8,15
8.600,550,3.906,90,60,8,5
8.600,555,-3.906,90,60,8,13
8.600,560,-3.906,90,60,8,13
8.600,565,-5.469,90,60,8,15
8.600,570,-2.344,90,54,7,11
8.600,575,5.469,90,60,8,7
8.600,580,-3.906,90,60,8,13
8.600,585,5.469,90,54,7,7
8.600,590,-0.781,90,60,8,9
8.600,595,-0.781,90,60,8,9
8.600,600,5.469,90,60,8,7
8.600,605,5.469,90,54,7,7
8.600,610,-2.344,90,54,7,11
8.600,615,5.469,90,60,8,7
8.600,620,5.469,90,60,8,7
8.600,625,0.781,90,72,10,1
8.600,630,-0.781,90,84,12,9
8.600,635,-0.781,90,78,11,9
